Flight_ID,Airline,Flight_Number,Departure_Airport,Arrival_Airport,Departure_Time,Arrival_Time,Ticket_Price_INR,Flight_Status
4777,Go First,QP7026,HYD,MAA,2024-07-02 00:00,2024-07-02 01:00,5416,Cancelled
4778,Air India,6E6285,HYD,DEL,2024-08-05 17:00,2024-08-05 02:00,9792,Cancelled
4779,SpiceJet,UK5256,HYD,DEL,2024-09-18 00:00,2024-09-18 05:00,10625,On Time
4780,Air India,UK655,CCU,BOM,2024-07-17 14:00,2024-07-17 03:00,7329,Cancelled
4781,IndiGo,QP3022,AMD,MAA,2024-12-03 08:00,2024-12-03 03:00,7262,Cancelled
4782,Go First,AI1785,PNQ,BOM,2024-03-23 20:00,2024-03-23 03:00,4913,On Time
4783,IndiGo,SG5154,CCU,BLR,2024-06-16 00:00,2024-06-16 02:00,8092,On Time
4784,Vistara,6E2508,AMD,MAA,2024-03-07 02:00,2024-03-07 01:00,5131,On Time
4785,Akasa Air,UK136,BOM,CCU,2024-11-05 00:00,2024-11-05 05:00,7547,Cancelled
4786,SpiceJet,QP2521,PNQ,BLR,2024-03-24 03:00,2024-03-24 05:00,8454,Cancelled
4787,SpiceJet,SG6462,HYD,TRV,2024-10-22 07:00,2024-10-22 01:00,9613,Delayed
4788,SpiceJet,AI8695,CCU,MAA,2024-02-08 02:00,2024-02-08 02:00,6901,Delayed
4789,Air India,AI7620,BOM,PNQ,2024-02-19 18:00,2024-02-19 03:00,3760,On Time
4790,SpiceJet,SG9777,CCU,BOM,2024-09-09 11:00,2024-09-09 03:00,11961,Delayed
4791,SpiceJet,6E1276,AMD,PNQ,2024-12-14 03:00,2024-12-14 05:00,3104,Cancelled
4792,Akasa Air,AI8950,DEL,CCU,2024-05-02 09:00,2024-05-02 03:00,7298,Delayed
4793,SpiceJet,SG3341,TRV,BOM,2024-07-09 14:00,2024-07-09 05:00,11532,Cancelled
4794,Air India,QP8850,HYD,TRV,2024-03-28 14:00,2024-03-28 01:00,6869,Cancelled
4795,Air India,SG9424,MAA,PNQ,2024-10-04 14:00,2024-10-04 01:00,5236,Cancelled
4796,Vistara,AI8498,CCU,PNQ,2024-09-11 14:00,2024-09-11 01:00,3390,Cancelled
4797,Vistara,AI1517,HYD,DEL,2024-12-20 10:00,2024-12-20 05:00,5144,Delayed
4798,IndiGo,6E9893,CCU,COK,2024-11-26 15:00,2024-11-26 04:00,3899,Cancelled
4799,IndiGo,AI7574,CCU,TRV,2024-06-15 00:00,2024-06-15 02:00,7753,Delayed
4800,Vistara,UK4183,BLR,AMD,2024-01-08 09:00,2024-01-08 02:00,8256,On Time
4801,Vistara,SG8461,COK,TRV,2024-11-29 10:00,2024-11-29 04:00,4195,Delayed
4802,Akasa Air,QP273,MAA,BLR,2024-03-17 10:00,2024-03-17 04:00,8897,Delayed
4803,Air India,QP5064,CCU,DEL,2024-12-10 13:00,2024-12-10 05:00,9744,Cancelled
4804,Vistara,6E9934,BLR,BOM,2024-04-14 17:00,2024-04-14 02:00,11321,Cancelled
4805,IndiGo,AI7543,AMD,CCU,2024-02-10 14:00,2024-02-10 01:00,2853,Cancelled
4806,Go First,UK4700,AMD,MAA,2024-06-21 09:00,2024-06-21 01:00,4408,On Time
4807,IndiGo,QP3135,COK,TRV,2024-12-10 21:00,2024-12-10 04:00,4526,On Time
4808,IndiGo,UK2574,MAA,DEL,2024-09-13 00:00,2024-09-13 04:00,11587,Delayed
4809,IndiGo,UK4234,HYD,CCU,2024-01-09 07:00,2024-01-09 02:00,6609,On Time
4810,IndiGo,AI8381,BOM,MAA,2024-03-28 16:00,2024-03-28 03:00,3001,On Time
4811,Air India,AI8792,BLR,COK,2024-07-21 15:00,2024-07-21 05:00,10162,Cancelled
4812,Vistara,AI3677,AMD,HYD,2024-05-15 02:00,2024-05-15 03:00,8704,Cancelled
4813,Air India,QP2163,HYD,DEL,2024-02-04 02:00,2024-02-04 04:00,4234,Delayed
4814,Air India,QP2216,COK,AMD,2024-10-22 16:00,2024-10-22 05:00,8912,Delayed
4815,Air India,6E6489,MAA,AMD,2024-01-20 18:00,2024-01-20 04:00,7842,On Time
4816,IndiGo,SG2665,HYD,DEL,2024-09-29 00:00,2024-09-29 01:00,3252,On Time
4817,IndiGo,AI403,CCU,HYD,2024-09-07 02:00,2024-09-07 04:00,9274,Delayed
4818,Vistara,UK5849,HYD,MAA,2024-03-20 13:00,2024-03-20 04:00,9898,Cancelled
4819,IndiGo,QP9427,AMD,MAA,2024-02-29 06:00,2024-02-29 02:00,6308,Cancelled
4820,Vistara,UK6887,DEL,CCU,2024-08-20 13:00,2024-08-20 02:00,7446,On Time
4821,SpiceJet,QP1655,PNQ,HYD,2024-08-27 07:00,2024-08-27 01:00,6375,On Time
4822,SpiceJet,QP3348,AMD,COK,2024-10-14 05:00,2024-10-14 01:00,5675,Delayed
4823,IndiGo,SG3795,HYD,BLR,2024-07-04 02:00,2024-07-04 05:00,8006,On Time
4824,SpiceJet,QP9192,AMD,TRV,2024-11-20 19:00,2024-11-20 01:00,9763,Cancelled
4825,Air India,AI1259,AMD,BOM,2024-07-23 22:00,2024-07-23 04:00,6852,Delayed
4826,IndiGo,QP1549,TRV,MAA,2024-10-24 03:00,2024-10-24 02:00,9968,Cancelled
4827,IndiGo,QP6512,BOM,DEL,2024-03-28 21:00,2024-03-28 03:00,5823,Cancelled
4828,SpiceJet,UK8878,PNQ,COK,2024-03-11 12:00,2024-03-11 01:00,4557,Cancelled
4829,Air India,SG2732,MAA,TRV,2024-09-07 18:00,2024-09-07 05:00,9916,Cancelled
4830,Air India,AI3679,CCU,COK,2024-04-30 02:00,2024-04-30 05:00,8601,Delayed
4831,IndiGo,6E426,BLR,PNQ,2024-04-10 19:00,2024-04-10 03:00,10754,On Time
4832,IndiGo,AI915,BOM,TRV,2024-01-10 23:00,2024-01-10 04:00,3571,Delayed
4833,Akasa Air,6E7561,PNQ,BLR,2024-09-29 04:00,2024-09-29 04:00,9423,Delayed
4834,Akasa Air,AI6339,BOM,AMD,2024-10-17 01:00,2024-10-17 03:00,3253,Delayed
4835,Akasa Air,QP4119,BOM,CCU,2024-01-05 00:00,2024-01-05 03:00,8784,Delayed
4836,Air India,6E4369,BOM,CCU,2024-06-13 02:00,2024-06-13 05:00,9577,On Time
4837,Air India,SG9172,TRV,PNQ,2024-11-29 01:00,2024-11-29 05:00,3334,Delayed
4838,Vistara,SG8708,BOM,MAA,2024-04-09 05:00,2024-04-09 01:00,8422,Delayed
4839,Air India,SG6162,AMD,HYD,2024-06-09 22:00,2024-06-09 05:00,6195,On Time
4840,Akasa Air,6E8315,MAA,HYD,2024-03-26 22:00,2024-03-26 05:00,10575,Delayed
4841,IndiGo,UK7096,TRV,COK,2024-02-22 08:00,2024-02-22 03:00,5376,Cancelled
4842,IndiGo,QP680,HYD,AMD,2024-01-18 21:00,2024-01-18 01:00,10784,On Time
4843,IndiGo,AI279,AMD,BLR,2024-09-07 20:00,2024-09-07 02:00,11983,Delayed
4844,Air India,UK2102,MAA,HYD,2024-02-16 11:00,2024-02-16 01:00,7206,Cancelled
4845,IndiGo,UK6785,AMD,PNQ,2024-03-29 17:00,2024-03-29 03:00,8805,Delayed
4846,SpiceJet,6E2429,CCU,COK,2024-05-09 06:00,2024-05-09 04:00,7702,Cancelled
4847,IndiGo,6E8794,PNQ,COK,2024-12-28 04:00,2024-12-28 04:00,7879,Delayed
4848,IndiGo,6E5345,COK,TRV,2024-09-23 20:00,2024-09-23 05:00,5420,On Time
4849,Akasa Air,QP306,HYD,DEL,2024-09-21 10:00,2024-09-21 01:00,9455,Cancelled
4850,SpiceJet,QP7244,CCU,BLR,2024-07-26 00:00,2024-07-26 02:00,6361,On Time
4851,SpiceJet,QP4844,BLR,CCU,2024-10-23 03:00,2024-10-23 04:00,5666,On Time
4852,Vistara,UK7742,DEL,TRV,2024-06-02 23:00,2024-06-02 05:00,3173,Delayed
4853,Vistara,6E768,BOM,PNQ,2024-10-20 23:00,2024-10-20 01:00,11371,Delayed
4854,IndiGo,UK3643,PNQ,BOM,2024-04-14 22:00,2024-04-14 02:00,4288,On Time
4855,SpiceJet,6E3277,COK,BOM,2024-03-31 18:00,2024-03-31 05:00,4537,Cancelled
4856,Go First,6E1997,PNQ,AMD,2024-06-02 22:00,2024-06-02 01:00,9201,Cancelled
4857,Vistara,6E8915,BOM,BLR,2024-02-10 21:00,2024-02-10 04:00,7556,On Time
4858,IndiGo,UK3912,BOM,BLR,2024-05-13 02:00,2024-05-13 05:00,7360,On Time
4859,Go First,SG7045,CCU,BOM,2024-02-11 22:00,2024-02-11 02:00,4042,Cancelled
4860,Vistara,6E1678,BOM,TRV,2024-04-06 05:00,2024-04-06 03:00,8434,On Time
4861,Go First,SG7728,BLR,HYD,2024-10-30 22:00,2024-10-30 03:00,9318,Delayed
4862,Go First,6E4398,BOM,COK,2024-10-27 11:00,2024-10-27 04:00,5564,Delayed
4863,SpiceJet,6E2806,HYD,BLR,2024-07-07 10:00,2024-07-07 04:00,10722,Delayed
4864,IndiGo,QP4129,DEL,BLR,2024-06-08 02:00,2024-06-08 02:00,7782,On Time
4865,SpiceJet,SG4702,AMD,BLR,2024-06-16 20:00,2024-06-16 03:00,4594,Delayed
4866,Akasa Air,6E6979,BLR,DEL,2024-01-10 08:00,2024-01-10 05:00,7192,Cancelled
4867,Air India,QP538,DEL,TRV,2024-05-29 22:00,2024-05-29 05:00,11131,Delayed
4868,Akasa Air,UK8435,HYD,COK,2024-05-20 23:00,2024-05-20 02:00,8521,Cancelled
4869,IndiGo,SG3640,DEL,CCU,2024-05-06 00:00,2024-05-06 03:00,5512,Delayed
4870,SpiceJet,QP4252,COK,BLR,2024-12-02 16:00,2024-12-02 01:00,5698,On Time
4871,Vistara,6E6712,BOM,PNQ,2024-11-10 17:00,2024-11-10 02:00,11893,Cancelled
4872,Air India,SG2641,CCU,PNQ,2024-11-19 11:00,2024-11-19 05:00,4316,On Time
4873,Go First,UK9406,AMD,DEL,2024-06-21 06:00,2024-06-21 01:00,9339,Cancelled
4874,Air India,6E5737,TRV,MAA,2024-10-17 04:00,2024-10-17 05:00,6481,On Time
4875,Akasa Air,SG697,PNQ,COK,2024-08-14 12:00,2024-08-14 03:00,3282,Delayed
4876,Akasa Air,SG2453,TRV,COK,2024-05-17 22:00,2024-05-17 05:00,9427,Delayed
4877,Vistara,6E3554,COK,MAA,2024-06-12 22:00,2024-06-12 01:00,3539,Cancelled
4878,SpiceJet,AI679,TRV,BLR,2024-04-09 16:00,2024-04-09 03:00,5833,Cancelled
4879,Air India,UK6217,AMD,MAA,2024-03-02 01:00,2024-03-02 01:00,9002,Cancelled
4880,SpiceJet,UK6393,TRV,BLR,2024-09-27 17:00,2024-09-27 02:00,8223,Delayed
4881,Air India,UK9408,BLR,PNQ,2024-01-22 00:00,2024-01-22 02:00,9721,Cancelled
4882,Air India,AI3766,HYD,CCU,2024-05-19 17:00,2024-05-19 01:00,7873,Cancelled
4883,Go First,6E8021,TRV,CCU,2024-09-06 06:00,2024-09-06 02:00,5490,On Time
4884,Akasa Air,SG2057,PNQ,TRV,2024-05-11 06:00,2024-05-11 04:00,3224,On Time
4885,Akasa Air,QP4039,BOM,AMD,2024-05-21 07:00,2024-05-21 04:00,6702,On Time
4886,IndiGo,UK756,MAA,TRV,2024-05-24 16:00,2024-05-24 01:00,6930,On Time
4887,Akasa Air,QP3805,COK,DEL,2024-04-24 11:00,2024-04-24 01:00,6031,Cancelled
4888,SpiceJet,AI8680,PNQ,COK,2024-07-20 21:00,2024-07-20 01:00,6173,Cancelled
4889,Air India,AI6576,DEL,BOM,2024-07-07 00:00,2024-07-07 03:00,3616,Delayed
4890,Akasa Air,AI8324,PNQ,BLR,2024-06-19 13:00,2024-06-19 05:00,6120,Cancelled
4891,Vistara,AI4115,BLR,COK,2024-05-07 08:00,2024-05-07 03:00,6709,Cancelled
4892,IndiGo,AI8799,HYD,PNQ,2024-04-26 03:00,2024-04-26 04:00,5889,On Time
4893,Vistara,SG8464,TRV,PNQ,2024-03-31 09:00,2024-03-31 01:00,9878,On Time
4894,SpiceJet,QP451,CCU,COK,2024-03-02 17:00,2024-03-02 03:00,3598,On Time
4895,Vistara,QP3446,PNQ,COK,2024-11-06 19:00,2024-11-06 03:00,9678,Delayed
4896,SpiceJet,UK4965,TRV,AMD,2024-06-04 19:00,2024-06-04 01:00,5555,On Time
4897,Vistara,6E3100,DEL,PNQ,2024-02-14 05:00,2024-02-14 03:00,9884,Delayed
4898,Go First,QP9017,CCU,BLR,2024-06-04 18:00,2024-06-04 03:00,7922,On Time
4899,SpiceJet,UK8257,MAA,TRV,2024-01-25 07:00,2024-01-25 01:00,6143,On Time
4900,IndiGo,QP4408,COK,MAA,2024-02-07 07:00,2024-02-07 03:00,5198,Cancelled
4901,IndiGo,SG7855,CCU,PNQ,2024-10-31 18:00,2024-10-31 02:00,7161,On Time
4902,SpiceJet,SG1082,BOM,TRV,2024-12-18 15:00,2024-12-18 02:00,3696,Delayed
4903,SpiceJet,UK5049,PNQ,MAA,2024-03-11 10:00,2024-03-11 05:00,4409,On Time
4904,Vistara,QP6643,MAA,PNQ,2024-03-29 01:00,2024-03-29 03:00,7417,Delayed
4905,IndiGo,QP6025,PNQ,COK,2024-02-08 10:00,2024-02-08 03:00,7703,Delayed
4906,IndiGo,UK9798,HYD,MAA,2024-04-19 00:00,2024-04-19 04:00,9267,Delayed
4907,Akasa Air,QP1855,BOM,AMD,2024-02-15 09:00,2024-02-15 03:00,8514,On Time
4908,Air India,UK3548,MAA,DEL,2024-03-12 23:00,2024-03-12 04:00,3334,Delayed
4909,Akasa Air,AI9899,PNQ,CCU,2024-11-03 17:00,2024-11-03 01:00,4596,Cancelled
4910,Go First,SG2028,BOM,DEL,2024-03-15 07:00,2024-03-15 03:00,9965,Cancelled
4911,IndiGo,AI8388,TRV,PNQ,2024-01-12 10:00,2024-01-12 03:00,4181,Cancelled
4912,IndiGo,QP4926,BOM,MAA,2024-06-01 23:00,2024-06-01 02:00,3941,Delayed
4913,Air India,6E5216,BLR,MAA,2024-10-22 23:00,2024-10-22 04:00,9909,Cancelled
4914,Akasa Air,UK8655,CCU,DEL,2024-04-02 15:00,2024-04-02 04:00,8525,Delayed
4915,IndiGo,UK6277,COK,BLR,2024-09-16 16:00,2024-09-16 04:00,5481,Cancelled
4916,IndiGo,AI1008,AMD,TRV,2024-07-08 17:00,2024-07-08 04:00,11654,On Time
4917,Vistara,6E6799,DEL,AMD,2024-02-29 21:00,2024-02-29 05:00,7176,Cancelled
4918,Vistara,QP6638,MAA,COK,2024-05-20 11:00,2024-05-20 02:00,10178,On Time
4919,Vistara,6E996,CCU,AMD,2024-04-19 15:00,2024-04-19 01:00,9011,Cancelled
4920,Vistara,QP2217,PNQ,DEL,2024-03-04 11:00,2024-03-04 01:00,3367,On Time
4921,Go First,UK2655,COK,MAA,2024-08-04 10:00,2024-08-04 01:00,5894,Cancelled
4922,SpiceJet,QP1534,MAA,AMD,2024-05-19 00:00,2024-05-19 02:00,10673,Delayed
4923,Go First,6E7828,BOM,AMD,2024-06-26 00:00,2024-06-26 05:00,9972,Delayed
4924,SpiceJet,QP4468,MAA,BLR,2024-10-27 13:00,2024-10-27 02:00,4371,Delayed
4925,SpiceJet,6E2785,TRV,COK,2024-06-01 23:00,2024-06-01 03:00,5680,Delayed
4926,IndiGo,6E3816,HYD,MAA,2024-08-16 19:00,2024-08-16 05:00,11133,Delayed
4927,Vistara,6E9599,HYD,TRV,2024-12-21 19:00,2024-12-21 03:00,7240,Cancelled
4928,Air India,6E1265,MAA,BLR,2024-04-21 02:00,2024-04-21 02:00,5703,On Time
4929,Air India,6E8713,BLR,COK,2024-09-13 21:00,2024-09-13 04:00,8009,On Time
4930,Akasa Air,SG4232,DEL,PNQ,2024-01-10 08:00,2024-01-10 02:00,7904,On Time
4931,Vistara,QP4204,BOM,HYD,2024-07-30 15:00,2024-07-30 01:00,5472,On Time
4932,IndiGo,6E962,HYD,TRV,2024-11-29 10:00,2024-11-29 02:00,7919,Delayed
4933,Air India,AI2818,TRV,DEL,2024-12-13 09:00,2024-12-13 05:00,7240,Cancelled
4934,Akasa Air,AI6619,TRV,HYD,2024-04-26 05:00,2024-04-26 03:00,7326,Cancelled
4935,SpiceJet,QP3019,CCU,BLR,2024-06-16 14:00,2024-06-16 05:00,6353,Delayed
4936,SpiceJet,QP9837,COK,PNQ,2024-10-30 12:00,2024-10-30 04:00,3121,On Time
4937,Vistara,QP6698,AMD,BLR,2024-06-27 12:00,2024-06-27 01:00,11713,Delayed
4938,Akasa Air,QP5940,PNQ,COK,2024-12-09 14:00,2024-12-09 04:00,7708,Delayed
4939,Air India,6E3047,HYD,COK,2024-01-29 18:00,2024-01-29 02:00,3816,Delayed
4940,Go First,UK4522,MAA,TRV,2024-11-14 22:00,2024-11-14 04:00,7215,Delayed
4941,Air India,UK3084,DEL,HYD,2024-10-28 11:00,2024-10-28 03:00,8108,Cancelled
4942,SpiceJet,6E4057,BLR,AMD,2024-02-05 12:00,2024-02-05 02:00,3929,Delayed
4943,Vistara,QP9002,MAA,TRV,2024-03-12 04:00,2024-03-12 04:00,3752,On Time
4944,Vistara,AI7910,MAA,BOM,2024-11-14 07:00,2024-11-14 04:00,6727,Cancelled
4945,Air India,SG3101,DEL,AMD,2024-03-19 05:00,2024-03-19 02:00,5647,On Time
4946,Vistara,AI641,CCU,HYD,2024-03-01 05:00,2024-03-01 03:00,3890,Cancelled
4947,SpiceJet,6E1897,CCU,TRV,2024-06-24 20:00,2024-06-24 04:00,5269,On Time
4948,SpiceJet,SG8974,TRV,AMD,2024-05-18 14:00,2024-05-18 05:00,4279,Delayed
4949,SpiceJet,SG6966,CCU,MAA,2024-06-23 09:00,2024-06-23 02:00,10041,On Time
4950,Akasa Air,AI6347,DEL,TRV,2024-03-17 18:00,2024-03-17 01:00,9271,On Time
4951,Go First,QP7209,AMD,HYD,2024-07-12 21:00,2024-07-12 05:00,11873,On Time
4952,Akasa Air,6E4839,COK,PNQ,2024-06-11 17:00,2024-06-11 05:00,6162,On Time
4953,Go First,AI4766,HYD,CCU,2024-02-01 11:00,2024-02-01 04:00,3149,On Time
4954,Vistara,AI1728,AMD,CCU,2024-10-01 07:00,2024-10-01 03:00,4872,Cancelled
4955,Akasa Air,AI5581,HYD,PNQ,2024-07-19 08:00,2024-07-19 03:00,5264,On Time
4956,IndiGo,SG7566,CCU,DEL,2024-12-25 03:00,2024-12-25 02:00,2826,Cancelled
4957,Akasa Air,AI793,CCU,AMD,2024-09-01 07:00,2024-09-01 05:00,6952,On Time
4958,Vistara,SG480,HYD,BOM,2024-04-28 09:00,2024-04-28 01:00,8907,Cancelled
4959,Vistara,SG3971,BLR,BOM,2024-10-10 18:00,2024-10-10 03:00,6371,Cancelled
4960,Go First,6E7275,COK,BLR,2024-08-28 04:00,2024-08-28 04:00,4849,On Time
4961,SpiceJet,SG3884,MAA,AMD,2024-02-24 22:00,2024-02-24 05:00,10884,On Time
4962,Akasa Air,SG648,DEL,BOM,2024-04-08 21:00,2024-04-08 03:00,7629,On Time
4963,IndiGo,QP4843,TRV,AMD,2024-02-16 15:00,2024-02-16 02:00,4923,On Time
4964,Go First,UK3707,MAA,HYD,2024-07-15 00:00,2024-07-15 03:00,5719,Delayed
4965,Air India,6E6136,TRV,CCU,2024-02-07 10:00,2024-02-07 02:00,4773,On Time
4966,IndiGo,SG6224,CCU,MAA,2024-01-02 23:00,2024-01-02 01:00,10211,Cancelled
4967,Akasa Air,UK5468,PNQ,BOM,2024-03-20 21:00,2024-03-20 01:00,2844,Cancelled
4968,Akasa Air,SG9076,COK,BLR,2024-06-19 21:00,2024-06-19 05:00,7639,Cancelled
4969,Vistara,UK6729,MAA,DEL,2024-12-28 04:00,2024-12-28 05:00,4313,Delayed
4970,Air India,6E6593,TRV,DEL,2024-01-20 17:00,2024-01-20 04:00,5316,Cancelled
4971,Air India,SG7954,AMD,DEL,2024-11-04 04:00,2024-11-04 05:00,3378,Delayed
4972,IndiGo,UK6130,BLR,MAA,2024-08-08 11:00,2024-08-08 02:00,4250,Delayed
4973,Akasa Air,6E8168,PNQ,HYD,2024-09-30 03:00,2024-09-30 05:00,10297,Cancelled
4974,Go First,6E9963,AMD,TRV,2024-10-16 09:00,2024-10-16 03:00,2809,On Time
4975,Akasa Air,AI5099,COK,CCU,2024-10-28 03:00,2024-10-28 05:00,7392,On Time
4976,Akasa Air,SG4540,HYD,BOM,2024-06-28 10:00,2024-06-28 05:00,10003,Delayed
4977,Go First,QP761,HYD,CCU,2024-01-18 01:00,2024-01-18 04:00,6220,Delayed
4978,Akasa Air,UK5083,COK,CCU,2024-04-21 17:00,2024-04-21 01:00,3186,On Time
4979,Akasa Air,AI9033,MAA,AMD,2024-01-25 17:00,2024-01-25 01:00,9171,Delayed
4980,Go First,SG5572,COK,BLR,2024-10-11 03:00,2024-10-11 05:00,2603,On Time
4981,Go First,QP5402,PNQ,CCU,2024-04-05 05:00,2024-04-05 04:00,8804,Cancelled
4982,Go First,SG2172,HYD,CCU,2024-09-16 00:00,2024-09-16 01:00,6724,Delayed
4983,Air India,SG5271,AMD,HYD,2024-04-11 14:00,2024-04-11 04:00,8054,On Time
4984,Akasa Air,SG9807,COK,TRV,2024-08-22 23:00,2024-08-22 05:00,10805,Cancelled
4985,Go First,6E8193,CCU,MAA,2024-05-05 13:00,2024-05-05 02:00,11841,Delayed
4986,Go First,AI5955,CCU,AMD,2024-07-08 06:00,2024-07-08 02:00,6200,Delayed
4987,IndiGo,6E7020,AMD,HYD,2024-01-02 00:00,2024-01-02 02:00,9495,On Time
4988,Go First,AI9386,BOM,DEL,2024-06-10 10:00,2024-06-10 04:00,8219,On Time
4989,Akasa Air,QP9509,CCU,DEL,2024-10-18 10:00,2024-10-18 01:00,5154,Delayed
4990,Go First,AI4803,BOM,CCU,2024-10-13 15:00,2024-10-13 02:00,5390,Cancelled
4991,Air India,6E5695,MAA,CCU,2024-02-24 07:00,2024-02-24 04:00,4014,On Time
4992,IndiGo,UK8409,AMD,PNQ,2024-07-01 06:00,2024-07-01 02:00,7867,On Time
4993,Air India,6E177,BLR,COK,2024-01-22 22:00,2024-01-22 03:00,10706,Cancelled
4994,SpiceJet,6E814,HYD,TRV,2024-06-20 17:00,2024-06-20 03:00,9952,Delayed
4995,IndiGo,SG2472,BLR,TRV,2024-05-31 19:00,2024-05-31 01:00,11865,On Time
4996,IndiGo,SG8066,TRV,BOM,2024-09-22 12:00,2024-09-22 04:00,4950,On Time
4997,IndiGo,AI8402,BLR,AMD,2024-08-03 08:00,2024-08-03 03:00,8478,Delayed
4998,SpiceJet,SG7065,DEL,CCU,2024-06-06 18:00,2024-06-06 02:00,6783,Cancelled
4999,Air India,QP8119,DEL,MAA,2024-06-21 07:00,2024-06-21 01:00,11339,Delayed
5000,IndiGo,6E2363,PNQ,DEL,2024-06-06 06:00,2024-06-06 04:00,2977,On Time
5001,IndiGo,AI693,BLR,TRV,2024-09-28 12:00,2024-09-28 02:00,5410,Cancelled
5002,Vistara,AI1932,AMD,HYD,2024-03-07 09:00,2024-03-07 02:00,11273,Cancelled
5003,IndiGo,AI1443,AMD,TRV,2024-09-18 08:00,2024-09-18 01:00,5073,On Time
5004,Go First,SG8626,DEL,PNQ,2024-11-08 06:00,2024-11-08 01:00,5628,Cancelled
5005,Akasa Air,UK7757,HYD,MAA,2024-02-14 13:00,2024-02-14 05:00,4870,Delayed
5006,SpiceJet,UK3720,MAA,COK,2024-10-09 22:00,2024-10-09 03:00,5693,On Time
5007,IndiGo,6E7199,MAA,BLR,2024-03-25 11:00,2024-03-25 03:00,9200,Delayed
5008,Akasa Air,UK5134,BOM,COK,2024-06-14 02:00,2024-06-14 04:00,7430,On Time
5009,IndiGo,SG8070,MAA,HYD,2024-05-23 12:00,2024-05-23 01:00,7159,On Time
5010,Air India,UK2770,AMD,BOM,2024-02-07 13:00,2024-02-07 03:00,9085,On Time
5011,Go First,AI5983,COK,DEL,2024-02-08 12:00,2024-02-08 01:00,8598,Cancelled
5012,Go First,SG5340,PNQ,CCU,2024-01-07 16:00,2024-01-07 02:00,10204,Cancelled
5013,Air India,UK4853,COK,AMD,2024-03-16 19:00,2024-03-16 05:00,7308,Delayed
5014,IndiGo,UK4412,MAA,TRV,2024-05-04 14:00,2024-05-04 01:00,5364,Cancelled
5015,IndiGo,UK8219,CCU,TRV,2024-02-09 13:00,2024-02-09 02:00,11016,On Time
5016,Akasa Air,QP4183,PNQ,HYD,2024-02-28 21:00,2024-02-28 04:00,11543,On Time
5017,Akasa Air,AI6139,TRV,AMD,2024-01-13 06:00,2024-01-13 02:00,9048,On Time
5018,SpiceJet,QP1641,BOM,HYD,2024-11-22 12:00,2024-11-22 02:00,4671,Delayed
5019,IndiGo,UK178,BOM,DEL,2024-05-18 21:00,2024-05-18 03:00,9950,Cancelled
5020,IndiGo,AI1405,HYD,AMD,2024-04-29 00:00,2024-04-29 01:00,11572,Cancelled
5021,Air India,AI7527,HYD,BLR,2024-01-18 23:00,2024-01-18 03:00,4311,On Time
5022,Akasa Air,6E8472,BLR,AMD,2024-07-02 05:00,2024-07-02 03:00,6351,Cancelled
5023,Vistara,6E3281,BOM,MAA,2024-02-15 18:00,2024-02-15 04:00,11742,Delayed
5024,SpiceJet,SG9001,BLR,COK,2024-01-02 07:00,2024-01-02 02:00,3070,Delayed
5025,IndiGo,SG3307,MAA,AMD,2024-10-03 18:00,2024-10-03 03:00,4517,Cancelled
5026,Air India,SG2987,COK,PNQ,2024-11-01 19:00,2024-11-01 03:00,8700,Cancelled
5027,Go First,6E4407,TRV,DEL,2024-04-27 08:00,2024-04-27 03:00,8950,On Time
5028,Akasa Air,SG4518,MAA,DEL,2024-10-29 17:00,2024-10-29 05:00,6465,Cancelled
5029,Akasa Air,QP1096,TRV,COK,2024-08-03 23:00,2024-08-03 01:00,8571,Delayed
5030,Akasa Air,UK1013,BOM,COK,2024-11-09 00:00,2024-11-09 02:00,7094,Delayed
5031,Akasa Air,AI215,MAA,AMD,2024-06-22 05:00,2024-06-22 01:00,9510,Delayed
5032,Go First,AI2525,COK,DEL,2024-08-10 05:00,2024-08-10 04:00,8726,Cancelled
5033,IndiGo,SG7031,AMD,MAA,2024-02-28 09:00,2024-02-28 05:00,10713,Cancelled
5034,Air India,QP6739,BLR,MAA,2024-06-01 09:00,2024-06-01 02:00,8952,Cancelled
5035,Air India,UK3181,COK,CCU,2024-03-08 00:00,2024-03-08 02:00,9452,Delayed
5036,SpiceJet,AI1710,COK,MAA,2024-04-17 23:00,2024-04-17 04:00,7532,Delayed
5037,SpiceJet,AI3886,PNQ,DEL,2024-02-09 05:00,2024-02-09 02:00,8318,Delayed
5038,IndiGo,AI7599,BLR,CCU,2024-12-24 11:00,2024-12-24 01:00,4366,Delayed
5039,IndiGo,6E7197,DEL,CCU,2024-01-27 12:00,2024-01-27 01:00,11710,Delayed
5040,Air India,SG1195,AMD,PNQ,2024-06-07 02:00,2024-06-07 02:00,6141,On Time
5041,Akasa Air,QP4976,AMD,CCU,2024-04-27 03:00,2024-04-27 01:00,10290,Cancelled
5042,Air India,SG3518,DEL,BLR,2024-02-06 20:00,2024-02-06 05:00,11595,On Time
5043,Vistara,UK9748,DEL,COK,2024-05-12 17:00,2024-05-12 01:00,2573,On Time
5044,IndiGo,6E5412,PNQ,BOM,2024-02-06 17:00,2024-02-06 02:00,8778,On Time
5045,Air India,6E7089,CCU,BOM,2024-10-24 23:00,2024-10-24 02:00,7978,On Time
5046,Vistara,UK8486,CCU,AMD,2024-06-13 23:00,2024-06-13 04:00,4325,Cancelled
